	text	level
	كقارئ= لم نفهم؟!اين الصواب.. ..	0
	مسجد الامام الحسين في حي العنود.	0
	الذي احبط التفجير هو والد احد الشهداء وليس الجهات الأمنية أرجو منكم التصحيح	0
	تقول بالنص(الاعراب تاركين الحمار وماسكين البردعة ويتشاطرون على الاكراد)فهمني انا من الاعراب لماذا ربطت هذا المثل المؤسف بالكرد؟ هل هم بردعة او (حاشاهم) ولن اكمل!	-2
	هههههه ضحكتنا ياخفيف الدم دمك اثقل من الحمار	-2
	كس أمك أحسن،ليش ما تهزم إسرائيل يازبالة يامجوسي؟	-2
	هاي صارت بالمرة دعارة...عيني عينك  لا حول ولا قوة الا بالله	-2
	ولانكم حمير	-2
	ندرة في التيوس و وفرة الحمير.	-2
	مليت وانا اكلمكم ولاا تنشرو كلامي باي	0
	يا أخي في الوطن  نحن أغلبنا سنة, و قطار الموت الصفوي لن يتوقع عندنا. يجب أن نعرف حجم المؤامرة.	0
	كارما	0
	على الاخرين من الدول الاخرى ان يهتموا بشعوبهم واجراء انتخابات تحافظ على المؤسسات والاموال المهدورة في الشر	0
	كفو يا النذل، يا ابن العاهرة	-2
	القافله تسير وكمل كلامك الليلادي معاك أنا	0
	انا اول مره اشوف مذيعه لبنانيه وسخه رجعوا المذيعه هذي لبنان وجيبوا السي ابي عاصي اموووووووووووووووووه  ما احلاها	-1
	التنظيم في العراق يحارب الروافض والملالي والخليج يريد القضاء عليه تحتى مسمى الارهاب! ولكن لماذا تحالفوا للحرب على الحوثيين؟!	0
	رحمة الله عليهم اجمعين ربح البيع (الفاتحه)	0
	لا انصحك بتناول الفول يوميا	0
	ما بلاش إنت يا ابن الشاخخ!	-2
	الحمدلله الذي بنعمته تتم الصالحات	0
	لبيك ايها الخليفة	0
	عزت الدورى : لله يا أهل الخليج لله.. حسنة قليلة تمنع بلاوى كتيرة البغدادى : لله يا مجاهدين لله.. متطوعين قليلة تمنع بلاوى كبيرة	-1
	انكشف كم هم أعداء الإسلام ؟!	-1
	محاكم تفتيش جديده في أمريكا الشمالية !!!	0
	بأذن الله شهداء الدوله الاسلاميه مع الصحابه وأل البيت والصديقين وكلنا على طريق تحرير امتنا الاسلاميه نفدي الغالي والرخيص اهم شي ترجع دوله الخلافه الاسلاميه من جديد.	0
	السعودية بحاجة ماسة لاتخاذ خطوة مماثلة قبل فوات الاوان.	0
	معروف ان الدواعش الجنس عندهم اهم من كل شي.. عقولهم في ط ي ا ز ت ه م	-2
	سمعت قحاب الجزائر بيرجعون للجزائر بشروا  ان شاء الله  صدق	-2
	انتوا معطين القحاب الفلسطينيات والقحاب الجزائريات وجه مانشوف الا قحاب فلسطينيات وجزائريات . فين رولا ابراهيم ؟؟؟؟ شيلوا القحبه بنت شعشاع وجيبوا رولا . كلموا ابن الساقطه مدير قناه الجزيره يرجع رولا	-2
	كسروا ظهر تركيا	-1
	هذه المعطيات القانونية تجبر الحكومة الألمانية على تسليمه ، تستطيع فقط أخذ ضمانات انه لن يتعرض للعقوبة القصوى اي الإعدام ، لهذا على المانيا التذرع بشئ ما كأعتقال خاطئ بسبب ما كتشابه الاسماء او نحوه .	0
	هذا الظاهر أنه خنزير شيعي كلب ابن كلب حيوان لا يتوفر على أدنى حس من الانسانية .. و أنه جبان لو وضع في مكان و كان أمامه رجل ندا له لأصبح مثل الجرد...........ابن ستين كلب هذا الشيبح المجوسي	-2
	يا لغز الوطن وحروفة	0
	انشالله المد الشيعي قادم يا ولد النكاح نهايتكم باتت قريبة في عراقنا الحبيب يا احفاد يزيد الفاسق  الى جهنم وبئس المصيرنهاية  الدواعش الانجاس كلاب ال سعود وال القردة حكام قطر	-2
	للتصحيح أكبر آكلات لحوم برية هي الدببة القطبية	0
	الجزيره تتحدث عن خسائر فادحه للنظام ولايران وقتل مدنيين بواسطة الروس ولم تذكر كلمه واحده او حرف واحد عن سقوط فردا واحدا من المعارضه  !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	0
	يا ابناء الحرمين يامن تريدون التغيير الان جاء وقت التغيير الان وقت المطالبه وانتزاع الحقوق	0
	رجعت فيروز ورجع معها عزمي بشاره قحبه اليهود قحاب فرنسا لاتستغرب	-2
	هل تعرف ان الذى يلبسه تحت جاكت البدلة هو واقى ذكرى قصدى من الرصاص مصنوع فى اسرائيل. قد تكون النظارة لها خاصية للاتصال او الحماية او الرؤية الليلة.	-2
	سيتم التعريف برسول الله حينما يكون الحكم و السياسة و الاقتصاد على قال الله و قال الرسول.	0
	فالج لا تعالج	-1
	نشرولك تعليقك على وعسى ان تكتشف ريائك ونفاقك بنفسك!	-1
	روووح امسح لك كم عتبة يا رويفض	-2
	لم تنشري تعليقي يا جزيرة لماذا	0
	انه لعنة الزنى و الدعارة تحت مسمى زواج المتعة	-2
	مين الصعاليك دول	-1
	يا ليت أمير الأردن تكلم عن اللاجئين السوريين القابعين في صحراء الأردن حيث تضربهم قوات الدرك بين الحين و الحين.	0
	كس ام الجزيره وكس ام اللي فيها وكس ام موزه المتناكه انتم كالكلاب تنبح بلا جدوي	-2
	سيعدم انشاءالله عبره لكل حمار عميل الصهيونيه مستخث متحالف مع الخليجيين اخنث المخانيث	-2
	قَالَ فِرْعَوْنُ مَا أُرِيكُمْ إِلَّا مَا أَرَى وَمَا أَهْدِيكُمْ إِلَّا سَبِيلَ الرَّشَادِ	0
	لا يجوز ان تكون مثل سياق الايه القرانيه	0
	{إِنْ تَمْسَسْكُمْ حَسَنَةٌ تَسُؤْهُمْ وَإِنْ تُصِبْكُمْ سَيِّئَةٌ يَفْرَحُوا بِهَا وَإِنْ تَصْبِرُوا وَتَتَّقُوا لَا يَضُرُّكُمْ كَيْدُهُمْ شَيْئًا إِنَّ الله بِمَا يَعْمَلُونَ مُحِيطٌ (120)}.	0
	دائماً الى الامام ايها الشعب السوداني الموهوب المبدع الذي لو وجد القليل من الرعاية والامكانيات لكان استحوذ على كثير من البطولات .. رفعت راسنا يا ود ام درمان . وكل عام وانتم بخير	0
	ايه رأيك بقا ... مش اول مره	0
	"اعيش و اعرف مرتبة اياد الحمصي في تنظيم داعش . و اعيش و اعرف مادا تريد الجزيرة من نشر هكدا ""تقارير"" ."	-1
	قرار صائب لانه منظر غير حضاري	0
	"صحيح ""منظر غير حضاري"" مستوى التحضر عندنا في الولايات المتحدة الأمريكية وصل السماح بالزواج المثلية الجنسية تريدون التحضر بسيطة."	-1
	خش بطيزي احسنلك.	-2
	وخرجت القحبه وسيله احدى اهم قحاب الجزائر في المنطقه ههههههههههههههههههه قحبه ومعوقه تفووووووووووووووو	-2
	ماذا عن صحة المرأة أثناء الحمل ، يرجى كتابة مواضيع كاملة و مفصلة عن صحة المرأة أثناء الحمل ، و الكتابة عن صحة الاسرة أيضا ، بارك الله فيكم ووفقكم لكل خير	0
	سلمى الجمل جميله وجهها يفتح النفس وصوتها يرد الروح	0
	حسي عليك الله خلينا من نسبة المشاركه دي ، بس شوف سلة الفواكه القدام ناس المعارضه، ديل قبل ما يستلموا الحكم بيضربوا في اللذي وطاب ، او بعد ما يستلموا يبحثوا عن حقي او حقك .	0
	قرة عين العراق بطلب ساسته المسلمين (حزب الدعوة الإسلامي العميل و التيار الصدري التابع الى ايران الشيعية ) من الكفرة الملحدين الشيوعين المساعدة	-2
	اكيد تزوير ،،،،، اغلبية الشعب يكرهم كيف حصلت على كل هذه الاصولت ؟؟؟!!!!!	-1
	كس ام العربان الجربان و الاسلام! (الافلاس)	-2
	كلّما تقدّم وعينا واستوعب عالم السر والخفاء كلما زدنا واكتسبنا وسائل وأدوات المناعة.. وكلما أزحنا الإله من أذهاننا كلما ولجنا أكثر في عالم التيه الذي نتخبط فيه!	0
	أملنا فيكم يا أبناء السامية. لقد ذل العرب الرجعية و الدكتاتورية العسكرية. اتحدو هذا هو يومكم وستكونو مفخرتأ للجميع في هذا العالم الذي هتك بنا و بكم.	-1
	اميرالاستعمار	-1
	الصياغه الصحيحه لعنوان الخبر هي : حكم بأعدام 5 من القتله الارهابيين في قضية كرداسه	0
	العرب تمردوا على الله و بياعوا أمريكا على سمع و الطاعة . إنها ردة و أبو بكر الكرار لها إ نشا الله.	0
	من هو هذا المهبول ليقرر من سيبقى ومن سيرحل هل هو سوري ام كلب وهابي من يحق له ان يقرر هم السوريون وحدهم فرجاء ان تخرس وتهتم بحقوق المغتصبين السعوديين في بلادك السعودية	-2
	ليس بغريب عندما يحكم العراق من قبل الشيعه الروافض يصبح البلد غارقا بكل الأمراض الجسديه والاخلاقيه والدينيه هم سرطان ليس له علاج الا القصاص	-1
	وهو ما يسعى له المستعمرين فلهذا صنعوا تنظيم الدولة لتستنجد شعوبنا به ويتم تصفيتها بالارهاب وتحريف الثورة الشرعية المحقة على عملائهم منصبين حكم على سورية	-1
	خليك في صعطة !	-2
	ومن قال أنك سترحل أصلاً  فهم رفضو رحيلك من أصله لتنضم إلى معمر القذافي وأخواته على يد الشعب اليمني لتكون عبره لمن إعتبر ولكن كيف ستكون نهايتك بأي وسيله هنا لن تستطيع الاختيار	-1
	ما دمتم لم تجتمعون وتروحوا للنظام الصهيون ى بدمشق فهكذا ستظلون	-1
	سقوط مدينة صرين بيد القوات الكوردية وقطع طريف إمدادات داعش بين الرقة وحلب الا يستحق هذا الخبر يا جزيرة النشر! عجيب امركم!	0
	بارك الله فيك يا دكتور وأطعمك لحم الديك	0
	مادام هناك ( بهايم ) من الشعب تصدق وتصفق لكل ما يقول النظام فلا حرج لدى هذا النظام بان يخترع الأكاذيب ليغطي فشله في كل المجالات	-2
	كس ام الاخوان الخرفان ولاد ميتين الكلب علي كسمين ام قطر والجزيرة بنت المتنكة العاهرة يا اولاد القحبة خليكوا في موزة اللبوة يا معرصين يلعن ميتين ابوكوا قناة وبلد بنت متناكة	-2
	يحتوي كل كوب من شراب الرمان (250مل) بحسب موقع شهية، على المعلومات الغذائية التالية: السعرات الحرارية: 103 الدهون: 0 الدهون المشبعة: 0 الكوليسترول: 0 الكاربوهيدرات: 26 البروتينات: 0	0
	معلموات قيمة شكرا لك ,ولكن من الانصاف ذكر المصدر وهوا الويكي بيديا!	0
	هناك خطأ إملائي في كلمة الزيتون	0
	يجتبي إليها خيرته من عباده.	0
	حمار ... كل خرا وإرجع ورا	-2
	الحمد لله الذي نصر عبده واعز دينه , حلفاء الصهيونية و الامارات و السعودية يتلقون ضربات موجعة في سوريا و العراق و مصر و ليبيا و حت في اليمن.	0
	بلا اسم  =  اللى ما يتسمى .	-1
	وكتبنا عليهم فيها أن النفس بالنفس والعين بالعين والأنف بالأنف والأذن بالأذن والسن بالسن والجروح قصاص فمن تصدق به فهو كفارة له ومن لم يحكم بما أنزل الله فأولئك هم الظالمون	0
	الشياطين هم آسيادك من حكام العرب يتفرجون على مجازر المسلمين في الكل العالم ولا تسمع لهم صوت الا عند الغرب	-1
	ملعون كذاب اشر	-2
	انشاء الله جنود الدولة الاسلامي تروح على قطر ان عارف ما راح تنشروا ما كتبت لكن في الله باسم يسوع بتنمسحوا كلكم يا كلاب	-2
	سامر + دليمي + أبناء الكرار ... أحلى هريسة .... خخخخخخخ	-1
	يا اولاد القحبة العاصفة أتيتكم شئتم ام ابيتم يا اولاد القحبة في قطر لقحاب هذا المغربي يقول لكم بتناكوا قريبا ان شاء الله	-2
	اشعر دائما اننا كعرب لا نستحق الاسلام  فهو دين عظيم في كل شيء ونحن كعرب سيئون في كل شيء والأهم أننا سيئون في قلوبنا وأخلاقنا	-1
	دكرتك ضعيفة جدا	0
	اللهم امين ليتم الدور عليكم يقينا وباشد	0
	ندعو العلي العظيم أن يعين كلا الظالميْن أن يتناحرا، اللهم زدهما شراًّ لبعضهما بعضاً. قولوا آمين	0
	أشك في صدق هذا الخبر فجنود إيران لا يسقطون إلا على أيدي المقاتلين المسلمين والمسلمين فقط.	0
	لا عميل الا انتم يا زمرة الارهاب سنقتلعكم من جذوركم قريباً.	-1
	عاهر الاردن يعين قواد الداخلية	-2
	الشيوعيين الملاحده يظنون انهم بمساعدة المجوس سينتصرون لا طبعا ستكون سوريا مقابر جماعية لهم و معركتهم خاسره	-1
	القحبه فيروز داخله متحمسه شكل اليهودي عزمي بشاره سهر معها و ناكها البارح	-2
	ليس العجب من عملاء المستعمرين لا والله العجب كل العجب من الذين يرسل ابناءهم يهلكون في سبيل امريكا واسرائيل وطواغيت العرب وفي نهية الامر لن يوقفو زحف دولة الخلافة الاسلامية	-1
	هل تعلم ان هناك صفحات اخبار ية أخرى غير الجزيرة؟ فيها ستقراء من الحقائق ما لا يسرك ,,	0
	والدول العربيه القمعيه تستعين بخبراء مشايخ السلاطين لتحليل قهر و سجن وتذليل شعوبها	-1
	هذا مصير كل من يترك الجهاد و يتخذ من السبونجبوبية عقيدة.	-1
	((إن الذين كفروا ينفقون أموالهم ليصدوا عن سبيل الله فسينفقونها ثم تكون عليهم حسرة ثم يغلبون والذين كفروا إلى جهنم يحشرون)). صدق الله العظيم	0
	على الرئيس السابق ان يقدم مبادرته الى الله, فانه المرجع الوحيد في صعده.	0
	قناة الجزيرة قناة وسخه مملكوة لحمد المتناك إبن القبيحة موزه المتناكة من ساركوزي .. يلا يا ولاد الوسخة ينعل أبوكم  عالم وسخة	-2
	ماذا	0
	سبحان الله والحمد لله ولا اله الا الله والله اكبر.	0
	يا اخى العطى اولا روح ساك اطفال المغرب من ازب الاسبانى ثما تكلم عن اسيادك وسياد ابوك فلجزئر شئتم ام ابيتم  فهيا الجزئر الرجال يابواس ازبوبا	-2
	الأكراد لا يقلون شراً عن الميليشيات الشيعية و النصيرية , ملّة الكفر واحدة .	-1
	والرقة في يد القوات الكوردية! أُبشرُك! وسنرى!	-1
	يل المدعي طار الأسلام أنت مغفل وأحمق كردي شيعي ماجوسي الأسلام تاج راسك وراس الي خلفك الي حيطر مخك الخبيس روح دور على حمير ذيك يا غبي.	-2
	حبيبى كلهم اوسخ من بعض عقليات نتنة وقلوب متفحمة	-2
	من المؤمنين رجال صدقوا ماعاهدوا الله	0
	الصحيح لغة أن تقولوا (يسك) وليس (يصك)	0
	تماماً كما أنا بعد البشر تحسب نفسها من البشر ...العين بالعين	0
	الكاتب اما يقصد اللاجئين الجدد او يقصدنى انا .	0
	نسأل الله ان يتقبلهم .	0
	نعم يا روح أمك .....لا دا حي حررها رقصك البلدي.....على الوحدة والنص	-2
	وشيوخه محمد حسان وعلي جمعة وعمرو خالد ؟	0
	أنا أنا طبيب وبوصف وكل الفلاسفه والجيوش والبتاع, طيب فين السماعه	0
	حفظ الله مصر من الخائنيين والإرهابيين والداعميين لهم يارب العالمين	0
	الحمد الله على نعمة الاسلام ، هاهاها	-1
	تولون لا تولوز	0
	ما اهمية النوم للمرأة الحامل ، يرجى كتابة مواضيع كاملة و مفصلة لأهمية النوم الجيد للأطفال ايضا ، بارك الله فيكم ووفقكم لكل خير و شفاكم من كل سوء	0
	قناة الجزيرة قناة وسخه مملكوة لحمد المتناك إبن القبيحة موزه المتناكة من ساركوزي .. يلا يا ولاد الوسخة ينعل أبوكم  عالم وسخة.	-2
	القط عندما فشل في قفزه للمسك بقطعة من اللحم  قال أخخخ منتنة..مثل جزائري	-1
	هو يدعى لتعميم التخريب الا ميليشيات مجندة من اعداء الله والمسلمين ما فعلت بشعوب فما هو فاعل بنا المستعم	0
	من اجل قحبة الله يحفظ ويستر	-2
	أستغفر اللهم ربي وأتوب أليك فأنتي حسبي وأنتي مخلصني من الضيق الذي ألم بي فأعفوا عني وأرحمنى وتقبل مني صلاتي وأحسن وقوفي بين يديك	0
	لقد تبين لكم من هو الصناعة الامريكية ها هو قد،تبين لكم ان هناك جيش امريكي في،الاردن يدرب جند العمالة وقد،تبين لكم عمالة حكام العرب باقامة قواعد امريكية وفرنسية واخرى بريطانية لحماية ملكهم من التهاوي	-1
	ما ألعمل :هات مدرب صيني..ياباني..دنماركي هو ما فيه واحد له عضو ذكري إلا ألأمريكي.	-2
	قدركم صار واااااااطي جداجدا عند من كان يحبكم ومن كان من زمان يكرهكم لانكم اصبحتم قناه ساقطه وساقطين وساقطات ديوثين ومخانيث وقحاب عاهرات	-2
	ماذا ربحت مصر من قطع العلاقات مع إيران 35 عام؟ لا يخشى الانفتاحَ إلا الضعيف، الذي لا يستطيع البقاء إلا بالانغلاق على نفسه، ولا يتصور بقاءه بغير الحجر العقلي والفكري والثقافي والحضاري	0
	طبعا لاستكمال مسلسل تدمير سوريا الذي بدأوه هم وامريكا وغيرهم حسبنا الله ونعم الوكيل حسبي الله ونعم الوكيل	0
	حجي انت ليش متساهل كثيرا ؟؟؟ ليش ما تطلب دولة ايضا, عجبي.	0
	أكيد الساعة للخرفان والله لن أعطي فيها أقل من ١٠ سنتا!!	-1
	"(اليمن ليس عمقا استراتيجيا للسعودية) .. هذه العبارة قالها ""علي أكبر ولايتي"" في لقاء له مع قناة الجزيرة ولم يقلها ""محمد جواد ظريف"" كما هو وارد في الخبر .. ربما لديكم خطأ مطبعي يحتاج لتعديل"	0
	اسمع المايع الخنيث هذا اندد اندد بايران .البنت ارجل واخشن من الجبير	-2
	و 120000 اكاديمي يرفضون هذه الفكره .	0
	لحدث ان الامريكان تتطاولوا علي جلالة الملك وسط صحكات مشبوهمن الاردنيين الجالسين فما كان من البطل الا ان قام باللازم  حيو البطل وكثر الله من امثاله وكل من يدافع عن اسم جلالة الملك	0
	من انت؟ حيرتني بتقييمك فوضعت (ديسلاك) لغموض كلامك!	0
	الرجاء إعداد تقرير على شاشتكم الكريمة عن محمود عباس و هل فعلا هو بهائي؟  و ما هو تاريخه؟	0
	يلا يا ابن الشرموطة با متناك	-2
	انت لا تدمر الیمن ما نرید منک العون!!!!!	0
	الف مبروك لابطال العراق شيعة وسنة ...مسيحيين وإسلام ...كرد وعرب وايزيديين ,,,	0
	هؤلاء أساؤوا وأهانوا الجيوش العالمية كلها..وهل اعتبارالعاهرات أكرمكم الله نساء وستات محترمات على غرار نساء الكون؟	-2
	الست الاماراتية تتحدث عن عش الزوجية الذي يجمعها والسيد الايراني	0
	بكل قوة وتمكن واقتدار يهاجم ويتوسع ويتقدم نعم انه (جنود الدولة)انهم منصورون (وان جندنا لهم الغالبون)	0
	امك يا داعشي يا چلب ... دوله عيري . وحكومه عيري .	-2
	لمن لا يعلم.. لقد ولدت أنجيلا ميركل في مدينة هامبورغ في شمال ألمانيا بتاريخ 17تموز 1954م ,كأول مولود للقسيس اللوثري هورست كاسنر.	0
	المثل الشعبي الحجازي يقول : اللي عندو قرش وِمْحيِّرو ، (أين محتار أين يصرفه) ، يشتري حمام ويطيّرو !!	0
	الله یعین الرییس بشار الاسد علی الموامرات المتواصله!ولکن ارید آن اوکد انه الحق دایما مع المظلوم!النصر انشالله لبشار الاسد و الشعب السوری!و لا عزاٱ للارهابیین	0
	اتمنا ذالك لكل حام العالم، آمين يا الله...	0
	الحوتيون يحكمون اليمن من صنعاء، فالتحرير يبدأ من صنعاء ، أما ما يحدث في عدن والضالع وأبين ، الخ ، فهو تقسيم وليس تحرير.	0
	مقتل القياديين في جماعة الحوثيين حميد المكرمي وأخاه القيادي في حزب صالح (المؤتمر) حسن المكرمي ظهر اليوم، في منطقة الحزم بالجوف.	0
	قال تعالى (وَانتَصَرُوا مِن بَعْدِ مَا ظُلِمُوا وَسَيَعْلَمُ الَّذِينَ ظَلَمُوا أَيَّ مُنقَلَبٍ يَنقَلِبُونَ  ) سورة الشعراء صدق الله العظيم ...	0
	من أعجب ما رأيت! الجزيرة نشرت : لماذا برأيك تفرض الدولةالإسلامية دورات شرعية على التجار؟  احد الردود : لان داعش تنظيم ارهابي لايمثل الاسلام !  باااقية	0
	لم يكن صلاح الدين مخلصاً للعرب	0
	طبيب جراح ألوب الناس أداويها ترم برررم. أنا ربنا خلأنى بوصف حتى الفلاسفه والبتنجان حتى إسألوا الخيار	0
	سوف يكون له نفس المصير و الكورة سوف تواصل الدوران و لن ترجع 1400  سنة الي الوراء...	0
	يجب مناقشة انتهاكات الجيش المصري للقوانين الدوليه وحقوق الانسان وتعليق عضويتها في الاتحاد الافريقي حتى تعود الديمقراطيه والحريات للشعب	-1
	كلنا احمد منصور..	0
	الفخار يكسر بعضه البعض,	0
	أتدعون أهل النفاق العرب ألصقوا الإسلام بأقليات وتركوهم يواجهون مصيرهم المحتوم. لو كان العرب مجاهدين لوقفوا مع الفلسطينيين على مرمى حجر منهم. أنا أنصحهم باعتناق البوذية لعلهم يرحمون	-1
	لو سمحتم بدي اسأل هل قدم الاسد شقق مؤيديه للروس مع خدمة شقق او بدون. بالسوري بصانعة او بدون صانعة	0
	واضح من الصور خيبة الامل الكبيرة في وجوه الوفد الخليجي.	0
	اللعنة	-2
	عذرا سيدي هذا لم يكن الا تنويه لتصحيح املائي فقط وليس للنشر ..ارجو المعذره	0
	ابول علي آل زاني	-2
	طبعا لا تعليق من الاخوان و أنصارهم من المتعصبين ! الله يرحم القضاة ويلعن الإرهابيين	-2
	لم تنشروا خبر قتل جرحى سوريين دعسا بالسيارات و ضربا حتى الموت في اسرائيل الجولان	0
	الفتح في سوريا وحماه العقيده في اليمن عصابات وعيال شوارع لا خير منهم وعديموا الرجوله.	-1
	الموووووت لامريكا ،،،ههههههههه	-1
	لا ادري لماذا كل هذا الهجوم علي المرجع أيت الله سيستاني حفظه الله!!المرجع علي صواب يجب ان نحارب الإرهاب في العراق!ارجو من الجزيرة حذف التعليقات التي تسئ للمرجعيه!و شكرًا	0
	الله يرحمك يا قذافي فقد صدقت عندما قلت بان ليبيا ستتحول الى دمار وان الإسلاميين سيتقاتلون فيما بينهم فقد كانت ليبيا طيلة حكمك تعيش في استقرار وسلام	0
	اللهم اجعل بأسهم بينهم شديد	0
	كسم كل عملاء الجزيرة . انتم حثالة زبالة و أوساخ بايعين شرفكم للمتناك أمير قطر. بكرة يخلص فلوس البترول وترجعوا حفاة عراة. كسمكم كلكم. قطر أيه دي اللي أصغر من كس الشرموطة موزة	-2
	(والدين كافرو يتمتعون كما تتمتع الأنعام والنار مثوى لهم) صدق الله العظيم	0
	لعنة الله عليك وعلى امثالك امين فلما لا تقدر تفجر باعداء المسلمين بدمشق وبغدادتفجر بالمسلمين وهى مهمتك وعلى ما تقدر	-2
	فديتك بروحي على خيالك الواسع  وتلحس طيزي وهو يخري	-2
	انفصال مؤخرتك هى الحل	-2
	هل انت في كامل قواك العقلية؟....اذا كيف تسوي بين الجلادوالضحية..بين القاتل والمقتول..بين الارهابي المدجج بالسلاح والشريف الهارب من سكاكين الارهابي العسكري...	-1
	یجب علی اخوتنا فی الجیش الحر ان یتجهوا الی دابق ...	0
	انت الذي تسمي نفسك بالكردي لماذا لا تقول الحقيقه انك رافضي صفوي واخترت اسم عمر كمستعار لك	-1
	تلحس طيزي شو دمك خفيف	-2
	قواد يصطحب معه عاهرات!	-2
	لايري جس ام كل واحد لبناني واولكن حزب الله ولاد المنتاكه  انشالله بتتدمر كل لبنان	-2
	مع الاسف الجزيرة تسمي الاشياء بغير اسماءها على سبيل المثال.. تقول تنظيم الدولة والصحيح الدولة الاسلامية .. وتسمي الجيش الايراني بالجيش العراق ؟!	0
	كس امكم يا اولا د المتناكة .. يا شراميط الكلام ده مش ها تنشروه بس ها تقروه وهو ده المهم .. كس ام كل العاملين بالجزيرة وكس ام موزة وتميم وحمد وامريكا يا اولاد الشراميط	-2
	قحاب الجزائر بنات الجنود الفرنسيين  فيروز وخدوج الان حزينين على الجنود النيجيري والغاو طبعا انا ما اعرف الغاو بس سمعت فيروز تقول  الغاو زبه كبير اسالوا فيروز عنهم.	-2
	ارجو تصحيح الخبر تحويل الكنيسة الى جامع هو جزء مع عمل ثقافي موقت وينتهي في 22 نوفمبر 2015 وستعود كنيسة كما كانت من قبل  الرجاء التحقححق من المصدر	0
	وينو البترول؟	0
	وانتم مالكم انتم ياولاد المتناكة .. خليكوا في النيك الجماعي عندكم في قناة الشواذ .. صحفين زبالة ولاد متناكة .. يلا يا ولاد الوسخة ياصيع	-2
	داعش صورة طبق الأصل لإرهاب الحشد الشعبي نعم داعش بحق جزاء لصنيع أعمالكم السوداء في أهل السنة غير أن الفرق الوحيد أن داعش حينما حرق استنكر علماء السنة قبل غيرهم و اللبيب بالإشارة يفهم	-1
	لماذا قناة الجزيرة لا تنشر الراي الاخر فالامور معكوسة حتى تتضح الصورة	0
	سبعة شهور مضت و التحالف السعودي عاجز عن الحسم , و كل يوم يمضي دون حسم هو انتصار للحوثيين  و حلفاءهم و هزيمة للسعودية و حلفاءها.	0
	هو تميم بن موزة أبوه حمد أكيد أصل شكله هندى	0
	الحمد لله أن شمس الحرية بدأت تسطع في السعودية بعد أكثر من ٧٠ عاما من الحكم المطلق.	0
	إخرص ياديوث لا تتكلم في الشرف	-2
	الشباب كانوا غافلين عنهم بس القحبه فيروز زياني اثارت الموضوع وجت النتائج عكسيه في لبنان وليبيا وقريبا ان شاء الله الاردن ومصر والمتواجدين في الخليج ذبحهم قريب ان شاء الله . فيروز مثل الغراب فال شؤم	-2
	لكثرة حقد العرب الانجاس على سوريا وبشار اعلموا ان بشار على حق وانتم باطل والذي ينفذ اجندات هدامة هم العهرة وداعس  الى مزبلة التاريخ يا انجس الناس	-2
	يا رولا ياقحبه انصحي القواده بنت قنه بنت السقاطه . شوفي جيزال خوري ماتحاول تصغر نفسها استفيدي منها ياقحبه واستفيدي منها ياقواده بنت القواد قنه . الدهان اللي على وجه القواده يدهن عماره	-2
	ارغب اهاجر لاسكت لندا فرجائي بعد تمنياتي وطموحاتي و احﻻمي وشقائي وعثراتي ان يوافق الطرف المعني وشكرا ليكم ولكس جابكم	-2
	بخٍ بخٍ يا بغدادي الله يرحم والديك, اضرب اضرب	-1
	الشيعة قتلت حسين بن علي رضي الله عنهما، واليوم يلطمون  ويشقون الجيوب ويعاودون الصياح والنباح مع السعار والجنون لأنه قتل! الشيطان يلعب فيهم.	-2
	أر أو جي إي أر     إس إيه دبليو واي إي أر	0
	ومتى نرى الامارات والبحرين ترسل جيوشها العرمرم للدفاع عن الاقصى!!!!!	0
	السعودية و قطر دفعت أكثر من النصف.	0
	خالد فرنسا روح نيك...... اسمك يدل على الغباء و حركى  يا .. طحان  هوما يقتلووو نورمال حنا لا لا  هوما يسرقو نورمال حنا لالا لا  روح نيككككككككككك	-2
	انت اخو شرموطة	-2
	روح نيك مك يا المروكي الزامل	-2
	انت وسخ ورخيس هادا بطل فعل مالم يفعله رؤساء العرب مخنثين لك 1000 تحية يا بطل عرب حمزةبن دلاج	-2
	حمزة بن دلاج على اقل دار حاجة في حياتو انت وش درت نيك مك يا ولد القحبة باقي تعس في الناس وش دير ادا سرق بينو وبين الله يخي حالة جيعان تاع زبي مشتاق توصل وش وصل هو مهم نيك مك على كل حال	-2
	نيك مك اذا نتا دزيري	-2
	بل سلموا بلدكم(لاسرائيل)يا خونة يا عملاء	-2
	اذا كنتم تطبلون لحكومه تكتاتوريه مثل السعوديه فأن هذا الحكم عادل واقل ماتستحقه العاهره المستأجره	-2
	عبد مع الصباح من جد قناه ساقطات وعبيد . العبد هذا مزاج القواده تعرفونها ...؟	-2
	العرب الکلب اناس مثل حیوانات لعنه الله علیکم یا مذیعوا الجزیره العرب مثل الکلب	-2
	الاکراد یریدون کس امک ماشی؟	-2
	يمارس الجنس مع قناة الجزيرة	-2
	سي دي وا ابرفيو هاريا	0
	نفسي أركب مذيعات الجزيرة ,المذيعين البهايم عليهم تهيئة الاستديو لحين الانتهاء من نيك المذيعات ولاد المتناكةكلهم	-2
	لا اله الا الله محمد رسول الله	0
	بالبروح بالدم نفديك يا	0
	و مينك إنت يا ......	-2
	العن ابوكم ﻻبو اخباركم ايها المخنثين	-2
	زبي يعتصر شوقا للقائكم	-2
	ايها العاهرين	-2
	قبحك الله ايتها العاهرة	-2
